year,race,gestational_age_group,ucod,deaths,births
2023,Non-Hispanic White,34-36 weeks,P369,3,141029
2023,Non-Hispanic White,34-36 weeks,P393,1,141029
2023,Non-Hispanic White,34-36 weeks,P398,1,141029
2023,Non-Hispanic White,34-36 weeks,P399,2,141029
2023,Non-Hispanic White,34-36 weeks,P504,1,141029
2023,Non-Hispanic White,34-36 weeks,P523,1,141029
2023,Non-Hispanic White,34-36 weeks,P529,3,141029
2023,Non-Hispanic White,34-36 weeks,P549,1,141029
2023,Non-Hispanic White,34-36 weeks,P560,2,141029
2023,Non-Hispanic White,34-36 weeks,P60,2,141029
2023,Non-Hispanic White,34-36 weeks,P702,1,141029
2023,Non-Hispanic White,34-36 weeks,P77,5,141029
2023,Non-Hispanic White,34-36 weeks,P780,1,141029
2023,Non-Hispanic White,34-36 weeks,P783,1,141029
2023,Non-Hispanic White,34-36 weeks,P832,15,141029
2023,Non-Hispanic White,34-36 weeks,P910,1,141029
2023,Non-Hispanic White,34-36 weeks,P914,1,141029
2023,Non-Hispanic White,34-36 weeks,P916,21,141029
2023,Non-Hispanic White,34-36 weeks,P942,1,141029
2023,Non-Hispanic White,34-36 weeks,P968,2,141029
2023,Non-Hispanic White,34-36 weeks,P969,2,141029
2023,Non-Hispanic White,34-36 weeks,Q000,41,141029
2023,Non-Hispanic White,34-36 weeks,Q019,1,141029
2023,Non-Hispanic White,34-36 weeks,Q030,3,141029
2023,Non-Hispanic White,34-36 weeks,Q031,1,141029
2023,Non-Hispanic White,34-36 weeks,Q038,1,141029
2023,Non-Hispanic White,34-36 weeks,Q039,2,141029
2023,Non-Hispanic White,34-36 weeks,Q042,11,141029
2023,Non-Hispanic White,34-36 weeks,Q043,8,141029
2023,Non-Hispanic White,34-36 weeks,Q049,5,141029
2023,Non-Hispanic White,34-36 weeks,Q079,2,141029
2023,Non-Hispanic White,34-36 weeks,Q200,2,141029
2023,Non-Hispanic White,34-36 weeks,Q201,1,141029
2023,Non-Hispanic White,34-36 weeks,Q204,2,141029
2023,Non-Hispanic White,34-36 weeks,Q211,1,141029
2023,Non-Hispanic White,34-36 weeks,Q212,2,141029
2023,Non-Hispanic White,34-36 weeks,Q213,8,141029
2023,Non-Hispanic White,34-36 weeks,Q214,1,141029
2023,Non-Hispanic White,34-36 weeks,Q224,1,141029
2023,Non-Hispanic White,34-36 weeks,Q225,2,141029
2023,Non-Hispanic White,34-36 weeks,Q226,1,141029
2023,Non-Hispanic White,34-36 weeks,Q229,1,141029
2023,Non-Hispanic White,34-36 weeks,Q230,2,141029
2023,Non-Hispanic White,34-36 weeks,Q234,17,141029
2023,Non-Hispanic White,34-36 weeks,Q242,1,141029
2023,Non-Hispanic White,34-36 weeks,Q245,1,141029
2023,Non-Hispanic White,34-36 weeks,Q248,4,141029
2023,Non-Hispanic White,34-36 weeks,Q249,41,141029
2023,Non-Hispanic White,34-36 weeks,Q254,1,141029
2023,Non-Hispanic White,34-36 weeks,Q255,2,141029
2023,Non-Hispanic White,34-36 weeks,Q273,2,141029
2023,Non-Hispanic White,34-36 weeks,Q279,2,141029
2023,Non-Hispanic White,34-36 weeks,Q309,1,141029
2023,Non-Hispanic White,34-36 weeks,Q315,1,141029
2023,Non-Hispanic White,34-36 weeks,Q321,2,141029
2023,Non-Hispanic White,34-36 weeks,Q324,1,141029
2023,Non-Hispanic White,34-36 weeks,Q336,16,141029
2023,Non-Hispanic White,34-36 weeks,Q339,2,141029
2023,Non-Hispanic White,34-36 weeks,Q348,1,141029
2023,Non-Hispanic White,34-36 weeks,Q423,1,141029
2023,Non-Hispanic White,34-36 weeks,Q429,1,141029
2023,Non-Hispanic White,34-36 weeks,Q438,2,141029
2023,Non-Hispanic White,34-36 weeks,Q601,9,141029
2023,Non-Hispanic White,34-36 weeks,Q602,19,141029
2023,Non-Hispanic White,34-36 weeks,Q605,2,141029
2023,Non-Hispanic White,34-36 weeks,Q606,3,141029
2023,Non-Hispanic White,34-36 weeks,Q611,4,141029
2023,Non-Hispanic White,34-36 weeks,Q613,16,141029
2023,Non-Hispanic White,34-36 weeks,Q614,11,141029
2023,Non-Hispanic White,34-36 weeks,Q619,2,141029
2023,Non-Hispanic White,34-36 weeks,Q639,3,141029
2023,Non-Hispanic White,34-36 weeks,Q641,1,141029
2023,Non-Hispanic White,34-36 weeks,Q643,1,141029
2023,Non-Hispanic White,34-36 weeks,Q648,2,141029
2023,Non-Hispanic White,34-36 weeks,Q688,1,141029
2023,Non-Hispanic White,34-36 weeks,Q743,1,141029
2023,Non-Hispanic White,34-36 weeks,Q771,2,141029
2023,Non-Hispanic White,34-36 weeks,Q776,1,141029
2023,Non-Hispanic White,34-36 weeks,Q780,7,141029
2023,Non-Hispanic White,34-36 weeks,Q789,9,141029
2023,Non-Hispanic White,34-36 weeks,Q790,15,141029
2023,Non-Hispanic White,34-36 weeks,Q792,2,141029
2023,Non-Hispanic White,34-36 weeks,Q793,3,141029
2023,Non-Hispanic White,34-36 weeks,Q794,1,141029
2023,Non-Hispanic White,34-36 weeks,Q795,1,141029
2023,Non-Hispanic White,34-36 weeks,Q804,1,141029
2023,Non-Hispanic White,34-36 weeks,Q851,1,141029
2023,Non-Hispanic White,34-36 weeks,Q871,5,141029
2023,Non-Hispanic White,34-36 weeks,Q878,4,141029
2023,Non-Hispanic White,34-36 weeks,Q893,1,141029
2023,Non-Hispanic White,34-36 weeks,Q894,2,141029
2023,Non-Hispanic White,34-36 weeks,Q897,14,141029
2023,Non-Hispanic White,34-36 weeks,Q898,4,141029
2023,Non-Hispanic White,34-36 weeks,Q899,8,141029
2023,Non-Hispanic White,34-36 weeks,Q909,4,141029
2023,Non-Hispanic White,34-36 weeks,Q911,1,141029
2023,Non-Hispanic White,34-36 weeks,Q913,44,141029
2023,Non-Hispanic White,34-36 weeks,Q917,24,141029
2023,Non-Hispanic White,34-36 weeks,Q927,6,141029
2023,Non-Hispanic White,34-36 weeks,Q928,1,141029
2023,Non-Hispanic White,34-36 weeks,Q935,1,141029
2023,Non-Hispanic White,34-36 weeks,Q969,2,141029
2023,Non-Hispanic White,34-36 weeks,Q998,1,141029
2023,Non-Hispanic White,34-36 weeks,R068,2,141029
2023,Non-Hispanic White,34-36 weeks,R739,1,141029
2023,Non-Hispanic White,34-36 weeks,R95,99,141029
2023,Non-Hispanic White,34-36 weeks,R99,57,141029
2023,Non-Hispanic White,34-36 weeks,U071,6,141029
2023,Non-Hispanic White,34-36 weeks,V877,1,141029
2023,Non-Hispanic White,34-36 weeks,W65,2,141029
2023,Non-Hispanic White,34-36 weeks,W67,1,141029
2023,Non-Hispanic White,34-36 weeks,W73,1,141029
2023,Non-Hispanic White,34-36 weeks,W75,70,141029
2023,Non-Hispanic White,34-36 weeks,W78,1,141029
2023,Non-Hispanic White,34-36 weeks,W80,1,141029
2023,Non-Hispanic White,34-36 weeks,W84,4,141029
2023,Non-Hispanic White,34-36 weeks,X00,1,141029
2023,Non-Hispanic White,34-36 weeks,X30,1,141029
2023,Non-Hispanic White,34-36 weeks,X41,1,141029
2023,Non-Hispanic White,34-36 weeks,X42,1,141029
2023,Non-Hispanic White,34-36 weeks,X44,1,141029
2023,Non-Hispanic White,34-36 weeks,X599,2,141029
2023,Non-Hispanic White,34-36 weeks,X85,1,141029
2023,Non-Hispanic White,34-36 weeks,X93,1,141029
2023,Non-Hispanic White,34-36 weeks,X95,1,141029
2023,Non-Hispanic White,34-36 weeks,Y09,6,141029
2023,Non-Hispanic White,34-36 weeks,Y11,1,141029
2023,Non-Hispanic White,34-36 weeks,Y12,1,141029
2023,Non-Hispanic White,34-36 weeks,Y20,1,141029
2023,Non-Hispanic White,34-36 weeks,Y34,2,141029
2023,Non-Hispanic White,34-36 weeks,Y848,1,141029
2023,Non-Hispanic White,37-38 weeks,A029,1,475828
2023,Non-Hispanic White,37-38 weeks,A090,3,475828
2023,Non-Hispanic White,37-38 weeks,A099,1,475828
2023,Non-Hispanic White,37-38 weeks,A408,1,475828
2023,Non-Hispanic White,37-38 weeks,A415,1,475828
2023,Non-Hispanic White,37-38 weeks,A419,6,475828
2023,Non-Hispanic White,37-38 weeks,A491,1,475828
2023,Non-Hispanic White,37-38 weeks,A499,1,475828
2023,Non-Hispanic White,37-38 weeks,A86,1,475828
2023,Non-Hispanic White,37-38 weeks,B259,1,475828
2023,Non-Hispanic White,37-38 weeks,B332,2,475828
2023,Non-Hispanic White,37-38 weeks,B341,3,475828
2023,Non-Hispanic White,37-38 weeks,B348,6,475828
2023,Non-Hispanic White,37-38 weeks,B349,1,475828
2023,Non-Hispanic White,37-38 weeks,B399,1,475828
2023,Non-Hispanic White,37-38 weeks,B589,1,475828
2023,Non-Hispanic White,37-38 weeks,B59,1,475828
2023,Non-Hispanic White,37-38 weeks,C229,1,475828
2023,Non-Hispanic White,37-38 weeks,C499,1,475828
2023,Non-Hispanic White,37-38 weeks,C719,2,475828
2023,Non-Hispanic White,37-38 weeks,C80,2,475828
2023,Non-Hispanic White,37-38 weeks,C910,1,475828
2023,Non-Hispanic White,37-38 weeks,C920,3,475828
2023,Non-Hispanic White,37-38 weeks,C942,1,475828
2023,Non-Hispanic White,37-38 weeks,C959,1,475828
2023,Non-Hispanic White,37-38 weeks,D432,1,475828
2023,Non-Hispanic White,37-38 weeks,D471,1,475828
2023,Non-Hispanic White,37-38 weeks,D489,1,475828
2023,Non-Hispanic White,37-38 weeks,D610,1,475828
2023,Non-Hispanic White,37-38 weeks,D65,1,475828
2023,Non-Hispanic White,37-38 weeks,D67,1,475828
2023,Non-Hispanic White,37-38 weeks,D685,1,475828
2023,Non-Hispanic White,37-38 weeks,D689,3,475828
2023,Non-Hispanic White,37-38 weeks,D699,1,475828
2023,Non-Hispanic White,37-38 weeks,D761,1,475828
2023,Non-Hispanic White,37-38 weeks,D821,2,475828
2023,Non-Hispanic White,37-38 weeks,E230,1,475828
2023,Non-Hispanic White,37-38 weeks,E43,1,475828
2023,Non-Hispanic White,37-38 weeks,E46,1,475828
2023,Non-Hispanic White,37-38 weeks,E713,2,475828
2023,Non-Hispanic White,37-38 weeks,E725,1,475828
2023,Non-Hispanic White,37-38 weeks,E740,1,475828
2023,Non-Hispanic White,37-38 weeks,E762,1,475828
2023,Non-Hispanic White,37-38 weeks,E782,1,475828
2023,Non-Hispanic White,37-38 weeks,E830,1,475828
2023,Non-Hispanic White,37-38 weeks,E872,1,475828
2023,Non-Hispanic White,37-38 weeks,E880,1,475828
2023,Non-Hispanic White,37-38 weeks,E889,6,475828
2023,Non-Hispanic White,37-38 weeks,G009,1,475828
2023,Non-Hispanic White,37-38 weeks,G039,1,475828
2023,Non-Hispanic White,37-38 weeks,G129,2,475828
2023,Non-Hispanic White,37-38 weeks,G259,1,475828
2023,Non-Hispanic White,37-38 weeks,G318,1,475828
2023,Non-Hispanic White,37-38 weeks,G409,3,475828
2023,Non-Hispanic White,37-38 weeks,G419,2,475828
2023,Non-Hispanic White,37-38 weeks,G709,1,475828
2023,Non-Hispanic White,37-38 weeks,G711,1,475828
2023,Non-Hispanic White,37-38 weeks,G712,5,475828
2023,Non-Hispanic White,37-38 weeks,G931,4,475828
2023,Non-Hispanic White,37-38 weeks,G934,1,475828
2023,Non-Hispanic White,37-38 weeks,G936,1,475828
2023,Non-Hispanic White,37-38 weeks,H830,1,475828
2023,Non-Hispanic White,37-38 weeks,I249,2,475828
2023,Non-Hispanic White,37-38 weeks,I251,1,475828
2023,Non-Hispanic White,37-38 weeks,I270,1,475828
2023,Non-Hispanic White,37-38 weeks,I272,4,475828
2023,Non-Hispanic White,37-38 weeks,I288,1,475828
2023,Non-Hispanic White,37-38 weeks,I313,1,475828
2023,Non-Hispanic White,37-38 weeks,I359,1,475828
2023,Non-Hispanic White,37-38 weeks,I400,1,475828
2023,Non-Hispanic White,37-38 weeks,I409,1,475828
2023,Non-Hispanic White,37-38 weeks,I420,1,475828
2023,Non-Hispanic White,37-38 weeks,I422,2,475828
2023,Non-Hispanic White,37-38 weeks,I469,4,475828
2023,Non-Hispanic White,37-38 weeks,I509,3,475828
2023,Non-Hispanic White,37-38 weeks,I514,1,475828
2023,Non-Hispanic White,37-38 weeks,I516,1,475828
2023,Non-Hispanic White,37-38 weeks,I615,1,475828
2023,Non-Hispanic White,37-38 weeks,I634,1,475828
2023,Non-Hispanic White,37-38 weeks,I639,1,475828
2023,Non-Hispanic White,37-38 weeks,I678,8,475828
2023,Non-Hispanic White,37-38 weeks,I898,1,475828
2023,Non-Hispanic White,37-38 weeks,J041,1,475828
2023,Non-Hispanic White,37-38 weeks,J069,1,475828
2023,Non-Hispanic White,37-38 weeks,J101,1,475828
2023,Non-Hispanic White,37-38 weeks,J111,1,475828
2023,Non-Hispanic White,37-38 weeks,J120,1,475828
2023,Non-Hispanic White,37-38 weeks,J128,2,475828
2023,Non-Hispanic White,37-38 weeks,J129,4,475828
2023,Non-Hispanic White,37-38 weeks,J159,1,475828
2023,Non-Hispanic White,37-38 weeks,J180,5,475828
2023,Non-Hispanic White,37-38 weeks,J189,2,475828
2023,Non-Hispanic White,37-38 weeks,J218,1,475828
2023,Non-Hispanic White,37-38 weeks,J219,1,475828
2023,Non-Hispanic White,37-38 weeks,J398,1,475828
2023,Non-Hispanic White,37-38 weeks,J690,1,475828
2023,Non-Hispanic White,37-38 weeks,J81,1,475828
2023,Non-Hispanic White,37-38 weeks,J841,1,475828
2023,Non-Hispanic White,37-38 weeks,J849,3,475828
2023,Non-Hispanic White,37-38 weeks,J969,1,475828
2023,Non-Hispanic White,37-38 weeks,J980,1,475828
2023,Non-Hispanic White,37-38 weeks,J984,1,475828
2023,Non-Hispanic White,37-38 weeks,J988,1,475828
2023,Non-Hispanic White,37-38 weeks,K070,2,475828
2023,Non-Hispanic White,37-38 weeks,K402,1,475828
2023,Non-Hispanic White,37-38 weeks,K550,1,475828
2023,Non-Hispanic White,37-38 weeks,K559,1,475828
2023,Non-Hispanic White,37-38 weeks,K561,1,475828
2023,Non-Hispanic White,37-38 weeks,K562,2,475828
2023,Non-Hispanic White,37-38 weeks,K668,1,475828
2023,Non-Hispanic White,37-38 weeks,K720,2,475828
2023,Non-Hispanic White,37-38 weeks,K760,1,475828
2023,Non-Hispanic White,37-38 weeks,K868,1,475828
2023,Non-Hispanic White,37-38 weeks,L00,1,475828
2023,Non-Hispanic White,37-38 weeks,M311,1,475828
2023,Non-Hispanic White,37-38 weeks,N179,2,475828
2023,Non-Hispanic White,37-38 weeks,N289,1,475828
2023,Non-Hispanic White,37-38 weeks,P005,2,475828
2023,Non-Hispanic White,37-38 weeks,P011,1,475828
2023,Non-Hispanic White,37-38 weeks,P012,3,475828
2023,Non-Hispanic White,37-38 weeks,P013,1,475828
2023,Non-Hispanic White,37-38 weeks,P015,1,475828
2023,Non-Hispanic White,37-38 weeks,P017,2,475828
2023,Non-Hispanic White,37-38 weeks,P021,8,475828
2023,Non-Hispanic White,37-38 weeks,P024,1,475828
2023,Non-Hispanic White,37-38 weeks,P025,1,475828
2023,Non-Hispanic White,37-38 weeks,P026,1,475828
2023,Non-Hispanic White,37-38 weeks,P031,1,475828
2023,Non-Hispanic White,37-38 weeks,P033,1,475828
2023,Non-Hispanic White,37-38 weeks,P038,4,475828
2023,Non-Hispanic White,37-38 weeks,P039,1,475828
2023,Non-Hispanic White,37-38 weeks,P059,3,475828
2023,Non-Hispanic White,37-38 weeks,P073,1,475828
2023,Non-Hispanic White,37-38 weeks,P101,1,475828
2023,Non-Hispanic White,37-38 weeks,P159,2,475828
2023,Non-Hispanic White,37-38 weeks,P209,8,475828
2023,Non-Hispanic White,37-38 weeks,P210,1,475828
2023,Non-Hispanic White,37-38 weeks,P219,9,475828
2023,Non-Hispanic White,37-38 weeks,P220,3,475828
2023,Non-Hispanic White,37-38 weeks,P240,5,475828
2023,Non-Hispanic White,37-38 weeks,P243,1,475828
2023,Non-Hispanic White,37-38 weeks,P249,1,475828
2023,Non-Hispanic White,37-38 weeks,P271,1,475828
2023,Non-Hispanic White,37-38 weeks,P280,5,475828
2023,Non-Hispanic White,37-38 weeks,P285,4,475828
2023,Non-Hispanic White,37-38 weeks,P288,1,475828
2023,Non-Hispanic White,37-38 weeks,P290,1,475828
2023,Non-Hispanic White,37-38 weeks,P291,7,475828
2023,Non-Hispanic White,37-38 weeks,P292,1,475828
2023,Non-Hispanic White,37-38 weeks,P293,11,475828
2023,Non-Hispanic White,37-38 weeks,P298,1,475828
2023,Non-Hispanic White,37-38 weeks,P351,2,475828
2023,Non-Hispanic White,37-38 weeks,P352,6,475828
2023,Non-Hispanic White,37-38 weeks,P358,1,475828
2023,Non-Hispanic White,37-38 weeks,P360,2,475828
2023,Non-Hispanic White,37-38 weeks,P361,2,475828
2023,Non-Hispanic White,37-38 weeks,P369,8,475828
2023,Non-Hispanic White,37-38 weeks,P38,1,475828
2023,Non-Hispanic White,37-38 weeks,P398,2,475828
2023,Non-Hispanic White,37-38 weeks,P399,2,475828
2023,Non-Hispanic White,37-38 weeks,P501,1,475828
2023,Non-Hispanic White,37-38 weeks,P524,1,475828
2023,Non-Hispanic White,37-38 weeks,P529,1,475828
2023,Non-Hispanic White,37-38 weeks,P549,2,475828
2023,Non-Hispanic White,37-38 weeks,P599,1,475828
2023,Non-Hispanic White,37-38 weeks,P60,4,475828
2023,Non-Hispanic White,37-38 weeks,P614,1,475828
2023,Non-Hispanic White,37-38 weeks,P616,1,475828
2023,Non-Hispanic White,37-38 weeks,P77,3,475828
2023,Non-Hispanic White,37-38 weeks,P780,1,475828
2023,Non-Hispanic White,37-38 weeks,P832,4,475828
2023,Non-Hispanic White,37-38 weeks,P90,1,475828
2023,Non-Hispanic White,37-38 weeks,P910,1,475828
2023,Non-Hispanic White,37-38 weeks,P916,38,475828
2023,Non-Hispanic White,37-38 weeks,P942,1,475828
2023,Non-Hispanic White,37-38 weeks,P968,2,475828
2023,Non-Hispanic White,37-38 weeks,P969,2,475828
2023,Non-Hispanic White,37-38 weeks,Q000,24,475828
2023,Non-Hispanic White,37-38 weeks,Q012,1,475828
2023,Non-Hispanic White,37-38 weeks,Q019,1,475828
2023,Non-Hispanic White,37-38 weeks,Q02,1,475828
2023,Non-Hispanic White,37-38 weeks,Q039,5,475828
2023,Non-Hispanic White,37-38 weeks,Q040,1,475828
2023,Non-Hispanic White,37-38 weeks,Q042,13,475828
2023,Non-Hispanic White,37-38 weeks,Q043,7,475828
2023,Non-Hispanic White,37-38 weeks,Q045,1,475828
2023,Non-Hispanic White,37-38 weeks,Q046,1,475828
2023,Non-Hispanic White,37-38 weeks,Q049,2,475828
2023,Non-Hispanic White,37-38 weeks,Q059,1,475828
2023,Non-Hispanic White,37-38 weeks,Q070,1,475828
2023,Non-Hispanic White,37-38 weeks,Q079,1,475828
2023,Non-Hispanic White,37-38 weeks,Q200,5,475828
2023,Non-Hispanic White,37-38 weeks,Q201,5,475828
2023,Non-Hispanic White,37-38 weeks,Q203,2,475828
2023,Non-Hispanic White,37-38 weeks,Q210,1,475828
2023,Non-Hispanic White,37-38 weeks,Q211,2,475828
2023,Non-Hispanic White,37-38 weeks,Q212,7,475828
2023,Non-Hispanic White,37-38 weeks,Q213,3,475828
2023,Non-Hispanic White,37-38 weeks,Q221,1,475828
2023,Non-Hispanic White,37-38 weeks,Q224,2,475828
2023,Non-Hispanic White,37-38 weeks,Q225,1,475828
2023,Non-Hispanic White,37-38 weeks,Q226,1,475828
2023,Non-Hispanic White,37-38 weeks,Q231,1,475828
2023,Non-Hispanic White,37-38 weeks,Q234,38,475828
2023,Non-Hispanic White,37-38 weeks,Q238,1,475828
2023,Non-Hispanic White,37-38 weeks,Q245,3,475828
2023,Non-Hispanic White,37-38 weeks,Q246,1,475828
2023,Non-Hispanic White,37-38 weeks,Q248,3,475828
2023,Non-Hispanic White,37-38 weeks,Q249,46,475828
2023,Non-Hispanic White,37-38 weeks,Q251,4,475828
2023,Non-Hispanic White,37-38 weeks,Q255,4,475828
2023,Non-Hispanic White,37-38 weeks,Q256,2,475828
2023,Non-Hispanic White,37-38 weeks,Q257,1,475828
2023,Non-Hispanic White,37-38 weeks,Q262,2,475828
2023,Non-Hispanic White,37-38 weeks,Q269,1,475828
2023,Non-Hispanic White,37-38 weeks,Q279,1,475828
2023,Non-Hispanic White,37-38 weeks,Q282,1,475828
2023,Non-Hispanic White,37-38 weeks,Q283,3,475828
2023,Non-Hispanic White,37-38 weeks,Q321,3,475828
2023,Non-Hispanic White,37-38 weeks,Q333,1,475828
2023,Non-Hispanic White,37-38 weeks,Q336,5,475828
2023,Non-Hispanic White,37-38 weeks,Q338,1,475828
2023,Non-Hispanic White,37-38 weeks,Q339,1,475828
2023,Non-Hispanic White,37-38 weeks,Q349,1,475828
2023,Non-Hispanic White,37-38 weeks,Q353,1,475828
2023,Non-Hispanic White,37-38 weeks,Q402,1,475828
2023,Non-Hispanic White,37-38 weeks,Q419,1,475828
2023,Non-Hispanic White,37-38 weeks,Q431,2,475828
2023,Non-Hispanic White,37-38 weeks,Q433,2,475828
2023,Non-Hispanic White,37-38 weeks,Q450,1,475828
2023,Non-Hispanic White,37-38 weeks,Q600,1,475828
2023,Non-Hispanic White,37-38 weeks,Q601,5,475828
2023,Non-Hispanic White,37-38 weeks,Q602,2,475828
2023,Non-Hispanic White,37-38 weeks,Q604,1,475828
2023,Non-Hispanic White,37-38 weeks,Q606,2,475828
2023,Non-Hispanic White,37-38 weeks,Q611,2,475828
2023,Non-Hispanic White,37-38 weeks,Q613,6,475828
2023,Non-Hispanic White,37-38 weeks,Q614,4,475828
2023,Non-Hispanic White,37-38 weeks,Q642,1,475828
2023,Non-Hispanic White,37-38 weeks,Q648,2,475828
2023,Non-Hispanic White,37-38 weeks,Q764,1,475828
2023,Non-Hispanic White,37-38 weeks,Q771,3,475828
2023,Non-Hispanic White,37-38 weeks,Q772,3,475828
2023,Non-Hispanic White,37-38 weeks,Q776,1,475828
2023,Non-Hispanic White,37-38 weeks,Q780,3,475828
2023,Non-Hispanic White,37-38 weeks,Q789,11,475828
2023,Non-Hispanic White,37-38 weeks,Q790,29,475828
2023,Non-Hispanic White,37-38 weeks,Q792,3,475828
2023,Non-Hispanic White,37-38 weeks,Q794,1,475828
2023,Non-Hispanic White,37-38 weeks,Q798,3,475828
2023,Non-Hispanic White,37-38 weeks,Q799,2,475828
2023,Non-Hispanic White,37-38 weeks,Q804,1,475828
2023,Non-Hispanic White,37-38 weeks,Q828,1,475828
2023,Non-Hispanic White,37-38 weeks,Q870,2,475828
2023,Non-Hispanic White,37-38 weeks,Q871,2,475828
2023,Non-Hispanic White,37-38 weeks,Q872,4,475828
2023,Non-Hispanic White,37-38 weeks,Q874,2,475828
2023,Non-Hispanic White,37-38 weeks,Q878,3,475828
2023,Non-Hispanic White,37-38 weeks,Q893,1,475828
2023,Non-Hispanic White,37-38 weeks,Q897,9,475828
2023,Non-Hispanic White,37-38 weeks,Q898,2,475828
2023,Non-Hispanic White,37-38 weeks,Q899,14,475828
2023,Non-Hispanic White,37-38 weeks,Q909,5,475828
2023,Non-Hispanic White,37-38 weeks,Q911,1,475828
2023,Non-Hispanic White,37-38 weeks,Q913,56,475828
2023,Non-Hispanic White,37-38 weeks,Q917,21,475828
2023,Non-Hispanic White,37-38 weeks,Q928,2,475828
2023,Non-Hispanic White,37-38 weeks,Q929,5,475828
2023,Non-Hispanic White,37-38 weeks,Q935,2,475828
2023,Non-Hispanic White,37-38 weeks,Q939,2,475828
2023,Non-Hispanic White,37-38 weeks,Q969,1,475828
2023,Non-Hispanic White,37-38 weeks,Q992,1,475828
2023,Non-Hispanic White,37-38 weeks,Q998,4,475828
2023,Non-Hispanic White,37-38 weeks,Q999,8,475828
2023,Non-Hispanic White,37-38 weeks,R090,1,475828
2023,Non-Hispanic White,37-38 weeks,R568,1,475828
2023,Non-Hispanic White,37-38 weeks,R688,1,475828
2023,Non-Hispanic White,37-38 weeks,R95,182,475828
2023,Non-Hispanic White,37-38 weeks,R99,135,475828
2023,Non-Hispanic White,37-38 weeks,U071,8,475828
2023,Non-Hispanic White,37-38 weeks,V436,1,475828
2023,Non-Hispanic White,37-38 weeks,V476,1,475828
2023,Non-Hispanic White,37-38 weeks,V486,1,475828
2023,Non-Hispanic White,37-38 weeks,V805,1,475828
2023,Non-Hispanic White,37-38 weeks,V872,1,475828
2023,Non-Hispanic White,37-38 weeks,V877,1,475828
2023,Non-Hispanic White,37-38 weeks,V892,2,475828
2023,Non-Hispanic White,37-38 weeks,W40,1,475828
2023,Non-Hispanic White,37-38 weeks,W54,1,475828
2023,Non-Hispanic White,37-38 weeks,W65,9,475828
2023,Non-Hispanic White,37-38 weeks,W75,121,475828
2023,Non-Hispanic White,37-38 weeks,W76,1,475828
2023,Non-Hispanic White,37-38 weeks,W78,1,475828
2023,Non-Hispanic White,37-38 weeks,W79,1,475828
2023,Non-Hispanic White,37-38 weeks,W80,6,475828
2023,Non-Hispanic White,37-38 weeks,W84,8,475828
2023,Non-Hispanic White,37-38 weeks,X00,1,475828
2023,Non-Hispanic White,37-38 weeks,X41,2,475828
2023,Non-Hispanic White,37-38 weeks,X42,1,475828
2023,Non-Hispanic White,37-38 weeks,X44,2,475828
2023,Non-Hispanic White,37-38 weeks,X85,4,475828
2023,Non-Hispanic White,37-38 weeks,X91,3,475828
2023,Non-Hispanic White,37-38 weeks,X95,1,475828
2023,Non-Hispanic White,37-38 weeks,X98,1,475828
